xa,ya,za,row,pitch,yaw
-2.58204389,-0.084577557,-0.670308567,-0.095276435,0.074640756,0.075593236
-1.666303944,-0.0905095,-0.364894411,-0.027226531,0.036293772,0.043626165
-0.052424819,0.008861802,0.13249305,0.068376063,-0.01646468,-0.009934134
1.059624456,0.091315624,0.3400977,0.10555839,-0.05908455,-0.036081393
1.533518752,0.017486729,0.319311118,0.075103877,-0.089386608,-0.028077113
2.289684497,0.172958345,0.161138209,0.028623367,-0.122901815,-0.022028425
3.026251113,0.502547636,-0.233774496,-0.057391977,-0.153270191,-0.004727346
2.760259039,0.549524537,-0.466670497,-0.08447753,-0.163742779,0.004232443
1.470489392,0.337240616,-0.524797434,-0.041841018,-0.153228125,0.000540504
-0.624039008,0.044350952,-0.683562318,0.003215794,-0.124076827,0.004603514
-3.802721719,-0.428195787,-0.856665298,0.076481727,-0.070913757,0.011170506
-4.535641665,-0.548975269,-0.840683854,0.103356621,-0.040973187,0.017170856
-2.558297464,-0.268550452,-0.642189652,0.072472441,-0.036661086,0.024824298
0.187658717,0.081205073,-0.294153821,0.040667556,-0.029897778,0.03163891
4.6313442,0.638959911,0.257359547,-0.012447763,-0.032178263,0.037520603
5.920605058,0.703283518,0.476196273,-0.037243518,-0.027557659,0.040208544
3.552984638,0.190169316,0.328372175,-0.024806543,-0.013178429,0.038818899
0.632521293,-0.451789646,0.120123668,-0.015725077,-0.006106245,0.034366021
-4.12728138,-1.414868386,-0.284446603,0.003901514,-0.002520435,0.025811214
-5.901736646,-1.578176383,-0.636116329,0.018735806,0.00038566,0.013220426
-4.079663132,-0.813927837,-0.902331292,0.024142535,0.000420495,-0.003747849
-2.040985311,0.182037262,-1.317874101,0.039105918,-0.001233764,-0.026331429
1.51025466,1.716804552,-1.824630293,0.059270058,-0.004741666,-0.054881761
3.223164686,2.241717761,-1.479522253,0.067152461,-0.009428221,-0.06944886
2.571209774,1.583043676,-0.216747305,0.063585637,-0.015086736,-0.068542893
2.23782933,0.740927163,1.562276265,0.053573881,-0.022463843,-0.062126823
1.317833505,-0.701407893,4.121187894,0.032998771,-0.031336587,-0.044791949
0.795784554,-1.401535811,4.694847599,0.020573983,-0.038553764,-0.035940366
0.985881198,-1.186195519,3.039332266,0.01732005,-0.043863955,-0.037212827
0.674268492,-1.05006234,0.703593644,0.010652785,-0.048552042,-0.034494531
0.149963133,-0.639008458,-3.056195111,0.004923067,-0.051711976,-0.03246645
-0.256078322,-0.232030148,-4.589067688,0.002360025,-0.058502402,-0.019040581
-0.671273203,0.072855272,-3.519828512,0.002188675,-0.069286704,0.00824465
-1.032508685,0.702526658,-2.231113148,0.006751569,-0.080754123,0.040077495
-1.299752745,1.582986548,0.236556126,0.016673764,-0.094177665,0.080081607
-1.357728511,1.808752433,1.355585856,0.03632949,-0.102598614,0.102274795
-1.159881984,1.359749676,0.761397663,0.067147471,-0.105114004,0.103548459
-0.729399918,0.61645398,0.464911288,0.107979925,-0.106030814,0.099330753
-0.007913896,-0.651025874,-0.200266379,0.160780312,-0.103382377,0.08230935
0.145210991,-1.23012365,-0.206146174,0.166216646,-0.086608113,0.064218334
-0.329559403,-1.021253067,0.72078419,0.119039418,-0.054666937,0.046283282
-0.958564851,-0.803608556,1.554473266,0.049313524,-0.010688588,0.016267876
-1.965574374,-0.27076112,2.603239974,-0.059427114,0.048653747,-0.023430591
-2.047564537,-0.077708869,2.649543289,-0.108118909,0.07173091,-0.042444213
-1.067801418,-0.331271684,1.468436939,-0.087757442,0.054295287,-0.03965871
0.164930736,-0.466723072,-0.112423659,-0.060178524,0.024026564,-0.028023843
2.00087789,-0.656643218,-2.463765195,0.000441729,-0.032989801,0.000398584
2.884144355,-0.683187324,-3.292798387,0.02772728,-0.060091647,0.014662394
2.633571669,-0.468735456,-2.352956026,0.01262886,-0.051807296,0.012525468
2.287711554,-0.252545383,-1.064399776,0.008614197,-0.047392648,0.015892769
1.429459323,0.038242995,1.19393017,-0.001420497,-0.032500687,0.017417721
0.696075056,0.207389727,2.137226476,0.001727657,-0.026627326,0.026487945
0.198489289,0.212652451,1.497173819,0.024874405,-0.034365557,0.04592609
-0.724747544,0.209736387,0.896468196,0.045359649,-0.03473456,0.065624802
-1.918737453,0.138836357,-0.263750544,0.06934235,-0.033007512,0.088451061
-2.102857344,0.111779488,-0.733764353,0.064701716,-0.017758165,0.102405278
-1.237536866,0.14773627,-0.283281841,0.025596195,0.014860915,0.105179801
0.183123467,0.140220297,-0.001513654,-0.027846773,0.055584439,0.104760355
2.497475042,0.117847121,0.454061434,-0.105621202,0.108618221,0.097415963
3.221761891,0.09333153,0.65599304,-0.134083155,0.138156235,0.090253048
2.156408992,0.055290007,0.460447607,-0.105970495,0.140487515,0.084010909
0.78611609,0.019036596,0.347842334,-0.06536468,0.136561129,0.07180417
-1.53183281,-0.015458991,0.181349794,0.007553492,0.116558357,0.055169154
-2.594893882,-0.005223881,-0.003346963,0.03362277,0.100029584,0.043679719
-2.135290778,0.057923464,-0.152358447,0.003957346,0.089097659,0.037298572
-1.744118123,0.153885914,-0.397790333,-0.026678196,0.065677873,0.032473921
-0.843660855,0.297323659,-0.718782079,-0.07902641,0.034156295,0.031577299
-0.261103267,0.453937505,-0.704616617,-0.091927574,0.014644195,0.021388133
-0.186457632,0.623292551,-0.335728596,-0.055950975,0.006733809,0.000899345
0.252221669,0.836842055,0.211218029,-0.017303469,0.003883365,-0.021511527
0.830670031,1.08862088,1.045460161,0.040852993,0.011034653,-0.049158933
1.026534026,1.037383296,1.226669069,0.070416507,0.01288261,-0.061234698
0.894186994,0.653412298,0.671660902,0.063501079,0.008815062,-0.055181798
0.50900239,0.093740412,-0.076656188,0.057061989,0.010625267,-0.043516896
-0.247209888,-0.738491523,-1.268801045,0.037676101,0.01510863,-0.020380867
-0.581673929,-1.113054422,-1.70605475,0.021934265,0.02247934,-0.007159647
-0.456534662,-0.967309081,-1.259323448,0.013900443,0.034214383,-0.006109119
-0.356346844,-0.736503688,-0.713834428,-0.005769159,0.048101377,-0.001832817
-0.092272884,-0.229168128,0.248213174,-0.032707641,0.064667688,0.000233168
-0.183032196,0.089378456,0.702598883,-0.028519451,0.0555126,0.014055708
-0.708607391,0.161133612,0.520940826,0.007994563,0.017460405,0.042190613
-1.272206331,0.372485502,0.411432721,0.061910615,-0.035647717,0.073652016
-2.01553971,0.60830099,0.128907014,0.143356365,-0.112147111,0.112437721
-1.945670395,0.510446082,0.06906492,0.171485983,-0.133000542,0.120953847
-0.933501766,0.082198023,0.325718908,0.139619552,-0.091086888,0.094644324
0.436061045,-0.596907084,0.509835277,0.095220199,-0.031501794,0.05457378
2.448674881,-1.62265039,0.734684177,0.017133182,0.066979516,-0.010058081
3.08416237,-1.858346187,0.65971033,-0.024357862,0.119456141,-0.044390472
2.139238029,-1.21914152,0.209561414,-0.021066476,0.116961919,-0.043232246
0.825825066,-0.333749243,-0.364534256,-0.024546943,0.118377959,-0.042433079
-1.401267023,1.096212754,-1.170088787,-0.016678829,0.101792933,-0.027817795
-2.337988191,1.688677316,-1.547731126,-0.009872003,0.084680212,-0.024207672
-1.737533771,1.298964639,-1.423846452,-0.009165686,0.072459173,-0.035898513
-1.119501698,0.840834684,-1.208011798,0.006191697,0.03857242,-0.039190516
0.094130542,-0.048443169,-0.72023732,0.032811754,-0.012725319,-0.040410418
0.573881555,-0.369562861,-0.201437502,0.04265067,-0.04111232,-0.03788741
0.097319189,0.023327952,0.314647614,0.036483242,-0.047217906,-0.028602092
-0.222366485,0.350848199,1.102085235,0.025525887,-0.047753583,-0.018023965
-0.744097006,0.879814414,2.110488766,0.003346263,-0.033282959,-0.004815924
-0.771836266,0.839066986,2.276700441,-0.008733635,-0.010854227,0.003079678
-0.136365018,0.089312913,1.53793905,-0.009003193,0.019468557,0.004211329
0.542498909,-0.786971786,0.365853411,-0.013042513,0.069274582,0.003612057
1.476359642,-2.013493629,-1.527599009,-0.015789707,0.138175606,-0.001196119
1.591463512,-2.358670849,-2.120182917,-0.008728569,0.153600277,-0.0013793
0.731751541,-1.666207937,-1.238506188,0.00760925,0.11110784,0.003904704
-0.41504767,-0.711051799,-0.101683579,0.033146677,0.04579078,0.008137095
-2.158857674,0.851629743,1.818153996,0.07019621,-0.061662699,0.013493211
-2.301013635,1.535177759,2.559732183,0.068498379,-0.098182616,0.021399666
-0.606072274,1.172871947,1.887962581,0.024152704,-0.053497236,0.031452653
1.612348933,0.773136344,1.182624981,-0.036823067,0.001623516,0.044707679
4.956305081,-0.056812089,-0.074653692,-0.1279787,0.096607902,0.061543651
5.642717805,-0.483678069,-0.887571303,-0.170100056,0.134981783,0.059918495
3.267612534,-0.370275178,-1.072683252,-0.155636703,0.104203715,0.038057233
0.145191806,-0.443482163,-1.536884024,-0.134137945,0.074901257,0.00676711
-4.751089673,-0.484008334,-2.013045006,-0.08478278,0.021461403,-0.040022357
-6.64944507,-0.29956559,-1.969401726,-0.055272454,0.001493094,-0.053157925
-5.013084109,0.056957244,-1.445025575,-0.052204947,0.025568912,-0.028090046
-2.993317972,0.669285403,-0.47695201,-0.035091769,0.045132758,0.006471479
0.684021893,1.579942087,1.070296227,-0.015962086,0.076211245,0.06368608
2.354207438,1.734196197,1.628840735,-0.002051735,0.069622622,0.075752591
1.506730774,1.068806827,1.102370154,0.010096903,0.016299966,0.035346815
0.965072916,0.127111507,0.365675126,0.014602731,-0.047338336,-0.014018108
-0.241507691,-1.365175927,-0.980057458,0.010247696,-0.135784685,-0.090469392
-0.441066578,-1.957176378,-1.346518062,0.006245062,-0.166523148,-0.101703591
0.754013837,-1.506358138,-0.556521489,0.001356487,-0.129518879,-0.036679556
1.756514178,-0.939119704,0.297677888,-0.010292697,-0.076444315,0.04553316
3.048850547,0.125169875,1.632256601,-0.027482987,0.015603523,0.170230567
3.108255645,0.660941568,2.110909758,-0.042172663,0.067675995,0.215001344
1.625368295,0.526201996,1.534964734,-0.054544647,0.070664444,0.165597638
-0.288465498,0.530840554,0.883265034,-0.068023466,0.082202327,0.101845281
-3.100595679,0.40683234,-0.212749057,-0.080752243,0.081916831,-0.009366733
-4.131025754,0.224388028,-0.774754541,-0.080205912,0.064537718,-0.067003549
-3.072681223,0.058704012,-0.646595835,-0.065006012,0.033663982,-0.057795258
-1.612811866,-0.341444322,-0.605443763,-0.039404677,-0.025079057,-0.058171455
0.980917757,-0.951647461,-0.384536836,0.000548242,-0.113535076,-0.041589929
1.866227737,-0.997166825,-0.445587045,0.027994018,-0.142395956,-0.039584287
0.708687678,-0.451404482,-0.894972441,0.041290628,-0.107390519,-0.06110851
-0.507766674,0.330134595,-1.292680441,0.057156166,-0.053709281,-0.069413228
-2.533903749,1.544646846,-1.771438672,0.069016463,0.04141937,-0.073454182
-3.092209317,2.081436669,-1.984811801,0.080388046,0.071554797,-0.080550208
-1.834866202,1.84006681,-1.854205942,0.09250124,0.026238203,-0.086657433
-0.466310342,1.51956556,-1.650972427,0.098257382,-0.024363859,-0.095079256
1.641233286,0.831861698,-1.267065975,0.098312291,-0.107828201,-0.106315969
2.433480582,0.1916951,-0.374328504,0.094385358,-0.159276068,-0.117384038
1.594525878,-0.330919066,1.050076961,0.085091345,-0.168540226,-0.129003059
0.625981478,-1.178894369,2.952543158,0.069607565,-0.189489265,-0.142846102
-1.045593491,-2.254707723,5.437672589,0.047572153,-0.204924021,-0.158681217
-1.476749743,-2.435418528,5.830589633,0.030076907,-0.20366641,-0.147684938
-0.387473292,-1.67094104,3.901624668,0.01776246,-0.189411736,-0.107260925
0.811862444,-0.424052577,1.017020576,0.004657559,-0.153438643,-0.050986223
2.655003602,1.605913352,-3.559702055,-0.006389837,-0.093027736,0.029324878
3.606522301,2.373767574,-5.44180766,-0.019273684,-0.060998416,0.082491472
3.429726558,1.712861698,-4.224813552,-0.034417381,-0.058958094,0.104221887
3.305125882,0.866305496,-2.649867176,-0.047472489,-0.058584424,0.126349899
2.812741978,-0.693317367,0.429204921,-0.059195061,-0.072582092,0.135712775
2.053602798,-1.434166407,1.810413916,-0.060720435,-0.068499254,0.117173559
1.119102831,-1.158050807,1.066943864,-0.050366076,-0.042364348,0.070406493
-0.395293974,-1.038887028,0.692923496,-0.032605929,-0.020154345,-0.00885313
-2.470058738,-0.678692565,-0.144537675,-0.004487052,0.006247987,-0.126085043
-3.221187434,-0.389144404,-0.454830739,0.01479035,0.01608322,-0.169722256
-2.552982217,-0.295784533,0.069540994,0.023755534,0.004734115,-0.132618526
-1.363483462,0.073033838,0.286381583,0.034435713,-0.011746676,-0.073827721
0.83925687,0.625065735,0.493284592,0.041975711,-0.039794704,0.035716133
1.280979236,0.91474774,0.446677508,0.041815601,-0.050175624,0.086961023
-0.29101048,0.970240024,-0.015293531,0.034025769,-0.039256551,0.06900956
-2.127335417,0.937388968,-0.542392407,0.016615782,-0.026648037,0.059016093
-4.948252722,0.717938709,-1.245569494,-0.012082567,-0.00438559,0.029429366
-5.608619687,0.467514319,-1.345620797,-0.011932334,-0.011475478,0.004805071
-3.716000373,0.188335577,-0.734741949,0.019690855,-0.052728526,-0.006883947
-1.363233748,-0.278622906,0.115296953,0.061858637,-0.10290705,-0.039730934
2.307901448,-0.909294141,1.431066745,0.125104718,-0.172741146,-0.087071692
4.106645562,-1.107150508,1.93660256,0.144396537,-0.192267262,-0.105076835
3.62455887,-0.841606286,1.502304684,0.113293301,-0.15353986,-0.094638558
3.110989337,-0.385952437,0.936789823,0.071753207,-0.098849321,-0.071941629
1.708237992,0.417698367,-0.098411174,0.002443422,-0.008869391,-0.026549803
0.743681856,0.87778517,-0.629775428,-0.037423934,0.047877649,0.004119928
0.477459235,0.93785741,-0.529091134,-0.040924014,0.063854186,0.017583632
-0.449250803,1.068509621,-0.547971319,-0.050152977,0.088669276,0.040789729
-1.694760724,1.099102345,-0.432924447,-0.050230217,0.104782678,0.065071185
-2.09700956,1.008709899,-0.406280584,-0.048078933,0.095048909,0.06551027
-1.711011788,0.827372894,-0.551456573,-0.04742418,0.061279672,0.042050186
-0.832517375,0.425843667,-0.557090109,-0.032680516,-0.002952761,-0.000224628
0.818604481,-0.205772298,-0.489462879,-0.005627306,-0.102896929,-0.06821719
1.654573164,-0.55754608,-0.244721816,0.012106803,-0.142137191,-0.091198393
1.586165723,-0.617535635,0.23359345,0.021484742,-0.115463909,-0.064400233
1.623096829,-0.647896852,0.849500191,0.032079214,-0.074489887,-0.028048742
1.385550875,-0.526102913,1.651426245,0.039270965,0.005269376,0.035973533
1.097176868,-0.576233969,2.02918051,0.025531253,0.058880726,0.064379947
0.843732396,-0.834814099,1.923226529,-0.010847003,0.079374916,0.049915748
0.212735418,-1.045246095,1.671057009,-0.065413464,0.118744425,0.038060726
-0.744046426,-1.287293449,1.104380389,-0.143817079,0.161263376,0.01242516
-1.070366827,-1.297891257,0.650792471,-0.174892209,0.167075757,-0.003923166
-0.750126611,-1.025097788,0.350331583,-0.15336461,0.137385688,-0.00552338
-0.21314314,-0.653609439,-0.152477064,-0.118631938,0.078889845,-0.016814104
0.776357283,-0.102630691,-0.759087972,-0.052022511,-0.018948112,-0.03147431
0.967866144,0.23174835,-1.224556788,-0.026841634,-0.050074811,-0.028933002
0.247211856,0.305376391,-1.565419886,-0.050803359,-0.007647859,-0.010077273
-0.589640585,0.379278664,-1.826237042,-0.072902358,0.047915596,0.020273993
-1.866093587,0.347662016,-1.947728437,-0.112008652,0.143587435,0.067184617
-2.086367667,0.250607453,-1.80460078,-0.110468,0.165023532,0.080445261
-1.062743399,0.103151319,-1.363418392,-0.059144006,0.099190745,0.056382231
0.227347429,-0.205660702,-0.624502688,-0.000778963,0.023081224,0.023394554
2.195400661,-0.672287914,0.469083863,0.080755956,-0.093673084,-0.031552449
3.035849207,-0.665796382,1.09314107,0.098872102,-0.131870817,-0.057525426
2.531768382,-0.149680897,1.196753948,0.04227658,-0.075547403,-0.048912216
1.89408871,0.572427424,1.236274232,-0.034463743,-0.006667018,-0.041079656
0.635775942,1.667383894,1.000873317,-0.155739503,0.10750588,-0.020768106
-0.118508035,2.067089061,0.703188228,-0.20601024,0.149710759,-0.023413812
-0.200799234,1.673204176,0.370635515,-0.172494607,0.104272101,-0.054772436
-0.562569833,1.139389457,-0.281986542,-0.131453968,0.05479588,-0.087080096
-0.912632049,0.184663279,-1.218401004,-0.052134062,-0.030465831,-0.130099923
-0.959322226,-0.32159664,-1.508508638,-0.013299175,-0.079573776,-0.140392892
-0.765930596,-0.271175048,-1.11468808,-0.026337788,-0.080479948,-0.111526452
-0.238989915,-0.317378453,-0.465228278,-0.027690196,-0.094196547,-0.072112779
0.690299023,-0.234593982,0.680023615,-0.03800656,-0.101396783,-0.009682501
1.030179497,-0.316920841,1.201164139,-0.046114661,-0.086265017,0.029679612
0.741135181,-0.644385017,1.001381757,-0.045322404,-0.052724695,0.040605128
0.366451737,-0.893798841,0.824825563,-0.057599864,0.007552189,0.056035716
-0.335743591,-1.149723443,0.38952758,-0.0792052,0.098514223,0.063936282
-0.522526317,-1.160065135,0.240269429,-0.088770624,0.139493017,0.068655289
-0.094379195,-0.860054509,0.476766342,-0.087822564,0.126594753,0.072777265
0.347839846,-0.433509337,0.609294155,-0.083916302,0.10246202,0.064169999
1.024554181,0.204471688,0.784284671,-0.072529263,0.04679847,0.043725898
0.819403153,0.546557523,0.670571318,-0.063928006,0.016516537,0.026962597
-0.420911493,0.540325082,0.184685498,-0.058781162,0.017690795,0.012699263
-1.989054023,0.505995293,-0.401758093,-0.04847978,0.005839168,-0.006520041
-4.202910874,0.308110022,-1.194640964,-0.035193218,-0.005108717,-0.027738834
-4.39327939,0.184706309,-1.396045842,-0.029050408,-0.0191304,-0.039547335
-2.275193219,0.170515314,-0.911817324,-0.029945112,-0.040899034,-0.041232402
0.611990061,0.035001146,-0.213084363,-0.034532643,-0.0577841,-0.036023671
5.007064771,-0.165162925,0.924492067,-0.045351478,-0.071626645,-0.020507714
6.19910231,-0.386972737,1.349077731,-0.038704597,-0.073754922,-0.011307393
3.705514813,-0.656801131,0.942129127,-0.012656747,-0.060995475,-0.009060801
0.407644472,-0.95601084,0.449239101,0.019311288,-0.038600418,-0.002426805
-4.961703659,-1.283045037,-0.43349771,0.063451475,-0.002950653,0.004888422
-6.910141519,-1.143250498,-1.118868546,0.08331836,0.006913984,0.014486396
-4.808356729,-0.480804933,-1.515896652,0.075030749,-0.012289319,0.027572715
-2.353906384,0.472553653,-2.163008368,0.061220293,-0.038331428,0.040646365
1.915148965,1.863747721,-2.912865917,0.032058987,-0.08158995,0.054313693
3.50621763,2.38580427,-2.761139845,0.038010275,-0.108519143,0.053277319
1.781575859,1.925500111,-1.667391853,0.08483817,-0.115495288,0.035381078
0.106328677,1.239122695,0.008342077,0.140202996,-0.127522024,0.008200037
-2.730843891,-0.020212297,2.540794626,0.217778179,-0.136166178,-0.032982448
-3.353451804,-0.598122521,3.652302347,0.230101566,-0.120902365,-0.055473002
-1.189434763,-0.35622369,3.165896371,0.167155205,-0.081660875,-0.056569098
1.155261703,-0.191284429,2.416399562,0.081945129,-0.021253762,-0.056268639
4.630848185,0.219507524,0.813492917,-0.049710987,0.066219412,-0.046127475
5.497833459,0.284674105,-0.101349432,-0.112444394,0.112866159,-0.035233234
3.207976134,-0.117944969,-0.139548157,-0.093752146,0.114277182,-0.025195145
0.333506151,-0.443891232,-0.540291976,-0.069558751,0.108531052,-0.004440898
-4.179591123,-0.85799426,-0.917987728,-0.009272682,0.078244078,0.025140077
-5.502078135,-1.094314127,-0.970296058,0.019986852,0.054944763,0.044174831
-3.041116643,-1.072255581,-0.785389756,0.008018965,0.042451067,0.052766407
0.003080535,-1.050431577,-0.203700132,0.012750171,0.010729112,0.059139618
4.946479297,-0.942418816,0.843524299,0.016889502,-0.033083509,0.058674236
6.724349262,-0.695574179,1.192693311,0.001162318,-0.045707665,0.044627319
4.694766413,-0.32408341,0.803988702,-0.030484175,-0.026873713,0.015983473
2.386836976,0.224732774,0.305588169,-0.082528199,0.007824059,-0.028199296
-1.563608094,0.9669604,-0.584057098,-0.159385944,0.069412611,-0.090702576
-3.32771841,1.281863067,-1.058522116,-0.182271639,0.102562238,-0.106876421
-2.328198679,1.128858242,-1.020856833,-0.146670069,0.103501345,-0.071963907
-1.534456042,0.82116486,-1.088232797,-0.094332057,0.108524282,-0.019675902
0.089256647,0.194354708,-1.055441781,-0.005065089,0.104190046,0.067252291
0.695607171,-0.135034343,-0.715863536,0.033234033,0.092960873,0.101520674
-0.121894551,-0.111255111,-0.099995529,0.011521179,0.077439972,0.074744938
-0.627945695,-0.173555777,0.861017183,-0.011116496,0.045542945,0.043569168
-1.346730817,-0.169834036,2.224313457,-0.05750212,-0.002416428,-0.014672048
-1.725208422,-0.022315813,2.351429892,-0.075285252,-0.032495789,-0.046897899
-1.536950444,0.243005099,1.124232327,-0.055922338,-0.044295211,-0.04505521
-1.470408671,0.711940095,-0.622344242,-0.043297584,-0.054531888,-0.053409466
-1.33616127,1.407327413,-3.327080875,-0.023408628,-0.055155199,-0.058064932
-0.987061013,1.486056439,-4.127299343,-0.000264139,-0.0626805,-0.066995852
-0.482785403,0.897264529,-2.74962957,0.021782426,-0.078890918,-0.085154273
0.269506152,0.068252456,-0.937210388,0.056004362,-0.089160734,-0.097680121
1.295356688,-1.221646186,2.069917567,0.100803725,-0.097267595,-0.107467592
1.719238728,-1.741655963,3.319635022,0.118581259,-0.0974625,-0.104909303
1.488919436,-1.373325876,2.464720041,0.108081479,-0.087284278,-0.086723055
1.044627855,-0.893022548,1.55779752,0.086106565,-0.072006769,-0.059538087
0.157270697,0.022269571,-0.181691233,0.043040997,-0.049328955,-0.019600812
-0.243483128,0.47538528,-0.894298205,0.023872149,-0.030695894,0.007911852
-0.071415695,0.345699584,-0.2735337,0.032405805,-0.017340634,0.020839123
0.029795328,0.333961305,0.144859989,0.038776246,-0.001570822,0.034910893
0.293520867,0.206495825,0.863714991,0.054267147,0.013594891,0.043618511
0.344529929,0.048012421,0.858181208,0.048905835,0.022385782,0.06168168
0.100561463,-0.074865729,-0.107487694,0.017833331,0.02458902,0.091219965
-0.071189037,-0.392306516,-1.139328041,-0.01555821,0.02030979,0.119737341
-0.274447336,-0.876972226,-2.54435815,-0.059527574,0.00767863,0.150989373
-0.390961526,-0.976353904,-2.734561339,-0.07744436,0.004916534,0.147767746
-0.368417214,-0.679540995,-1.481460427,-0.06390491,0.012852537,0.104973898
-0.344163496,-0.233475052,0.204122726,-0.043070129,0.020813675,0.04292251
-0.274075188,0.499014895,2.780140487,-0.004441504,0.033203475,-0.049476213
-0.507172852,0.995116502,3.541659323,0.023768122,0.034256971,-0.1012456
-1.090367937,1.210425686,2.198178194,0.038108152,0.021904785,-0.105936276
-1.819727515,1.513067116,0.436887682,0.061352551,0.007192516,-0.107467232
-2.796968294,1.775145221,-2.472534358,0.086440077,-0.014146351,-0.087265287
-2.819830912,1.671932839,-3.601816775,0.104376807,-0.025925261,-0.087573196
-1.767484148,1.198365309,-2.605783955,0.116444455,-0.025905743,-0.114179117
-0.297970162,0.403790169,-1.503180013,0.121348739,-0.025353694,-0.131123929
1.922729654,-0.806647339,0.483542356,0.116837709,-0.019804175,-0.149012154
3.185355283,-1.446226069,1.48274386,0.108287132,-0.015968623,-0.143095506
3.32529437,-1.453859515,1.194379845,0.094661592,-0.015051123,-0.107045972
3.452472866,-1.392907987,1.160831998,0.070938696,-0.009987568,-0.060554393
3.122768268,-1.013875083,0.880066367,0.037416529,-0.002416318,0.004421412
2.32695158,-0.76782075,0.841720928,0.004135141,0.011117049,0.04525439
1.114798505,-0.714222456,1.229067446,-0.029159614,0.031961447,0.056906771
-0.890661664,-0.425476219,1.401347738,-0.067719252,0.057401138,0.066889513
-3.722862943,-0.006641742,1.511498666,-0.109396956,0.088820332,0.06356417
-4.776872076,0.09473164,1.122672324,-0.111515712,0.086919524,0.05666933
-3.907167284,-0.110034379,0.105675232,-0.069944286,0.047742666,0.048061173
-2.41304404,-0.482614559,-1.216657672,-0.002967132,-0.008892644,0.022839673
0.384514229,-1.132789459,-3.00038339,0.101969588,-0.094171904,-0.017271613
1.617601334,-1.152474345,-3.407144842,0.14579024,-0.134377383,-0.021216056
1.020220699,-0.471456584,-2.25203336,0.120513631,-0.12291914,0.0131471
0.551776697,0.382195477,-0.551040763,0.084965752,-0.10496276,0.062173853
-0.511640967,1.644053212,2.205628259,0.013413148,-0.061218099,0.13906412
-0.838327279,2.336007276,3.175318834,-0.013410445,-0.038475416,0.147463045
-0.166239393,2.346715829,2.079466253,0.014275784,-0.04292554,0.078441791
0.282224743,2.340910467,0.719873212,0.036165011,-0.035815157,-0.010833155
0.87125042,2.059757425,-1.651456035,0.073109164,-0.028934499,-0.146012999
1.380595224,1.436284411,-2.385874841,0.079875853,-0.016131241,-0.196963888
1.664179727,0.497468417,-1.14434484,0.047221438,0.007098176,-0.149282747
2.117505147,-0.947969389,0.183258667,0.013422113,0.028719884,-0.086682387
2.652889805,-2.935039628,2.304933876,-0.034593392,0.051248573,0.025788284
2.277175465,-3.691614563,3.08229729,-0.072223398,0.074910308,0.078664635
0.94243866,-3.107711968,2.184077461,-0.09407032,0.097991398,0.057774459
-0.95885348,-2.073358951,1.214983806,-0.122889282,0.12240523,0.045068652
-3.696484146,-0.121552265,-0.41649563,-0.151638797,0.147550519,0.011776817
-4.851438822,0.890151446,-1.305992946,-0.146950929,0.125449072,-0.003995636
-4.220616053,0.792095507,-1.211052954,-0.107514955,0.051277817,0.007619429
-3.19610858,0.880542265,-1.299081343,-0.043085106,-0.053275297,0.00486713
-1.138678064,0.692157344,-1.184914493,0.055773621,-0.202225493,-0.001548204
0.389261037,0.571790075,-0.972088565,0.10590957,-0.254321057,-0.008919178
1.209998704,0.646783997,-0.768168365,0.101466846,-0.197149371,-0.022130224
2.625128322,0.377986956,-0.204222296,0.090943266,-0.110567188,-0.03426088
4.258050863,-0.141970557,0.685027855,0.053081366,0.043294704,-0.046132102
4.632278997,-0.185332715,0.941336288,0.022522274,0.114641597,-0.054972444
3.738277558,0.23013839,0.544890542,0.004053505,0.087805323,-0.05924672
1.986323738,0.8179975,-0.064312342,-0.037037728,0.067083633,-0.061127377
-1.018616155,1.747197935,-1.122893279,-0.092846838,0.013965282,-0.059222181
-2.190068449,1.791417322,-1.38676289,-0.105135749,-0.023923836,-0.053544405
-1.320897835,0.839555731,-0.74020653,-0.072926564,-0.035086413,-0.043840643
-0.248297421,-0.386108496,0.023580554,-0.018406685,-0.073975119,-0.028535503
1.805074831,-2.211094412,1.22732487,0.073410933,-0.128038799,-0.007261986
2.313003048,-2.839020112,1.590049298,0.109002967,-0.134092742,0.017645808
0.952566901,-2.072977066,0.946607395,0.081106721,-0.093232829,0.046610863
-0.428440108,-1.043084154,0.173938606,0.047590004,-0.026178523,0.081411113
-2.49743448,0.735971395,-1.076651077,-0.015298824,0.082628017,0.121832422
-3.333908481,1.559238002,-1.534860385,-0.037392445,0.12481388,0.132911882
-2.616944277,1.219805734,-1.030215781,-0.009103316,0.092230132,0.111447165
-1.806043653,0.94601821,-0.461752342,0.016459768,0.050154675,0.073864509
-0.35995191,0.289987204,0.515796223,0.057904206,-0.029049401,0.010203122
0.579710668,-0.095383417,0.960208764,0.075859475,-0.07716354,-0.030105646
0.809159188,-0.063013003,0.726868601,0.06241703,-0.084977179,-0.043190602
1.33414331,-0.294925255,0.555450753,0.051528654,-0.108243206,-0.061804818
1.846365592,-0.614746589,0.190978822,0.031981791,-0.129567196,-0.073692814
1.846402867,-0.74828692,0.012442512,0.016494762,-0.128382055,-0.082786477
1.379992019,-0.751434284,0.114430961,0.009149467,-0.107878291,-0.09151769
0.432192676,-0.619529362,0.105924405,-0.005493408,-0.063943688,-0.087950978
